CODAGENCIA;NOMAGENCIA;CLUSTER;GASTOS_PROMEDIOREDONDEO;GASTOS_SUMAAJUSTADA;GASTOS_IMPORTEABC;NUEVO_GASTOS_CARGOCUENTAINGRESO_CANTIDAD;PENDIENTES_15DIAS_CANTIDAD;PENDIENTES_15DIAS_IMPORTE;PENDIENTES_FALTANTE_CANTIDAD;PENDIENTES_FALTANTE_IMPORTE;PENDIENTES_ANOMALIA_CANTIDAD;PENDIENTES_ANOMALIA_IMPORTE;PENDIENTES_FINSEMANA_NORMAL_CANTIDAD;PENDIENTES_FINSEMANA_IMPORTE;PENDIENTES_RULETEO_CANTIDAD;PENDIENTES_MENORPROMEDIO_CANTIDAD;PENDIENTES_MENORPROMEDIO_IMPORTE;NUEVO_PENDIENTES_FUERAOFICINA_CANTIDAD;NUEVO_PENDIENTES_SALIDAEFECTO_CANTIDAD;NUEVO_PENDIENTES_FINSEMANA_CANTIDAD;PENDIENTES_RARA_CANTIDAD;TIPOCAMBIO_IMPORTEDOLAR;DEUDA_PERDIDA_GCOMERCIAL;DEUDA_DEFICIENTE_GCOMERCIAL;DEUDA_DUDOSO_GCOMERCIAL;DEUDA_PERDIDA_GOPERATIVO;DEUDA_DEFICIENTE_GOPERATIVO;DEUDA_DUDOSO_GOPERATIVO;DEUDA_PERDIDA_GCONTROL;DEUDA_DEFICIENTE_GCONTROL;DEUDA_DUDOSO_GCONTROL;DIFERENCIACAJA_CANTIDAD;DIFERENCIACAJA_IMPORTE;MATRICULAINACTIVA_OPERACION_CANTIDAD;VACACIONESNEGRAS_CONEXION_CANTIDAD;VACACIONESNEGRAS_VISTOBUENO_CANTIDAD;ANOEXPERIENCIA_GCOMERCIAL;ANOEXPERIENCIA_GOPERATIVO;ANOEXPERIENCIA_GCONTROL;ROTACION_RATIO_PERSONAL;FRAUDE_CANTIDAD
194038;AG. ASIA;0;0.0;0.0;0.0;0.0;3.0;435.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
194058;AG. STRIP CENTER ALAMEDA SUR;0;0.0;0.0;0.0;0.0;4.0;1670.0;0.0;0.0;11.0;8950.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;3536.0;0.153846154;0.0
194063;AG. CASTRO IGLESIAS;0;0.0;0.0;0.0;0.0;7.0;2311.2;0.0;0.0;14.0;2325.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;4279.0;0.076923077;0.0
215002;AG. CAYMA;0;0.0;0.0;0.0;0.0;5.0;1049.99;0.0;0.0;31.0;3495.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;8.0;0.0;0.0;13759.0;0.033712121;0.0
215006;AG. SAN CAMILO;0;0.0;0.0;0.0;0.0;6.0;3160.0;0.0;0.0;20.0;7180.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;3082.0;0.061580882;0.0
215009;AG. UMACOLLO;0;0.0;0.0;0.0;0.0;9.0;2900.34;0.0;0.0;11.0;3460.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;2850.0;0.05664488;0.0
235000;AG. BARRANCA B SERV.;0;0.0;0.0;3204.5;2.0;9.0;4530.0;0.0;0.0;13.0;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;5611.0;0.085870313;0.0
255001;AG. IMPERIAL;0;0.0;0.0;0.0;0.0;10.0;4620.0;0.0;0.0;3.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;2031.0;0.080128205;0.0
260000;AG. CARAZ BCA SERV;0;0.0;300.0;0.0;1.0;8.0;2810.0;0.0;0.0;2.0;196.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;5344.0;0.111111111;0.0
265000;AG. CASMA BCA SERV;0;0.0;1550.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;3580.0;0.090909091;0.0
285000;AG. CUSCO BCA SERV;0;0.0;800.0;136.615555;0.0;303.0;33344.9794;0.0;0.0;412.0;27555.3;0.0;0.0;7.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;61147556.9;1.0;11.0;0.0;0.0;0.0;4693.0;0.035559947;0.0
285005;AG. LARAPA;0;0.0;0.0;0.0;0.0;4.0;1480.0;0.0;0.0;7.0;1241.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;3534.0;0.07047619;2.0
285007;AG. MONEY AND TOURIST SERVICE;0;0.0;0.0;0.0;0.0;4.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;742.0;0.0;0.0
285008;AG. HUAYRUROPATA;0;0.0;0.0;0.0;0.0;13.0;3273.5;0.0;0.0;3.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;5160.0;0.090909091;0.0
290000;CHACHAPOYAS BANCA DE SERVICIO;0;0.0;0.0;1000.0;0.0;2.0;482.0;0.0;0.0;9.0;2257.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;2669.0;0.085699023;0.0
300000;CHEPEN BANCA DE SERVICIO;0;0.0;0.0;150.0;0.0;5.0;1920.0;0.0;0.0;7.0;3570.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10065.0;0.058823529;0.0
305001;AG. PEDRO RUIZ;0;0.0;0.0;0.0;0.0;11.0;3925.0;0.0;0.0;14.0;11695.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9322.0;0.042572464;1.0
305008;AG. QUIÃ‘ONES;0;0.0;0.0;0.0;0.0;3.0;1195.93;0.0;0.0;8.0;710.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;72.0;0.0;0.0;4655.0;0.057734205;0.0
355002;AG. CONSTITUCION;0;0.0;0.0;0.0;0.0;10.0;13052.15;0.0;0.0;14.0;2185.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4827.0;0.050877193;0.0
355004;AG. SAN CARLOS;0;0.0;0.0;0.0;0.0;4.0;690.0;0.0;0.0;13.0;790.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;29.0;0.0;0.0;6743.0;0.11029711;0.0
365000;AG. HUANUCO BANCA DE SERVICIO;0;0.0;400.0;511.0;7.0;246.0;12911.69;0.0;0.0;98.0;7752.9;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4063000.0;0.0;14.0;0.0;0.0;0.0;2621.0;0.037488426;0.0
365002;AG. REAL PLAZA HUANUCO;0;0.0;0.0;200.0;1.0;4.0;2750.0;0.0;0.0;12.0;1350.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;5626.0;0.166666667;2.0
365002;AG. REAL PLAZA HUANUCO;0;0.0;0.0;200.0;1.0;4.0;2750.0;0.0;0.0;12.0;1350.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;5626.0;0.166666667;1.0
370000;AG. HUARAL BCA SERV.;0;0.0;2600.0;0.0;2.0;4.0;1702.16;0.0;0.0;8.0;760.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;3742.0;0.071428571;1.0
375002;AG. ANTONIO RAIMONDI;0;0.0;0.0;0.0;0.0;5.0;614.62;0.0;0.0;8.0;1348.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;9009.0;0.090909091;0.0
380004;AG. LUREN;0;0.0;0.0;0.0;0.0;9.0;5959.69;0.0;0.0;14.0;5550.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4299.0;0.089087302;1.0
385000;AG. ILO BANCA DE SERV.;0;0.0;0.0;250.0;0.0;7.0;6077.4856;0.0;0.0;3.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6757.0;0.0;0.0
470000;AG. PISCO BCA SERV.;0;0.0;0.0;350.0;12.0;5.0;1470.0;0.0;0.0;43.0;895159.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;5387.0;0.034482759;1.0
475008;AG. SECHURA;0;0.0;0.0;0.0;0.0;2.0;250.0;0.0;0.0;2.0;200.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2929.0;0.0;0.0
485000;AG. PTO MALDONADO BCA SERV.;0;0.0;0.0;176.8;0.0;10.0;4357.04;0.0;0.0;7.0;4980.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;15490000.0;0.0;38.0;0.0;0.0;0.0;3900.0;0.094444444;1.0
495000;AG. PUNO BANCA DE SERVICIO;0;0.0;0.0;490.0;1.0;7.0;13660.3542;0.0;0.0;28.0;858.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;34.0;0.0;0.0;6787.0;0.051102757;1.0
535000;AG. SULLANA BCA SERV.;0;0.0;1293.333333;2500.0;53.0;6.0;2390.0;0.0;0.0;9.0;725.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;6.0;0.0;0.0;4682.0;0.045660358;1.0
570007;AG. HUSARES DE JUNIN;0;0.0;0.0;0.0;0.0;3.0;1830.0;0.0;0.0;8.0;900.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;9365.0;0.043478261;0.0
570009;AG. MALL PLAZA TRUJILLO;0;0.0;0.0;300.0;0.0;8.0;2050.0;0.0;0.0;7.0;520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;12369.0;0.046004379;0.0
191018;AG.BELAUNDE - COMAS;0;0.0;0.0;0.0;0.0;1.0;460.0;0.0;0.0;20.0;2600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;46.0;0.0;0.0;4188.0;0.071428571;0.0
191052;AG.SANTA ANITA;0;0.0;0.0;0.0;0.0;11.0;2585.09;0.0;0.0;29.0;6050.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;9706.0;0.06148895;1.0
191053;AG.URB. SAN FELIPE COMAS;0;0.0;0.0;0.0;0.0;5.0;3300.0;0.0;0.0;10.0;1020.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;5787.0;0.066666667;0.0
191056;AG.PERU;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.090909091;0.0
191058;AG.PLAZA LIMA NORTE;0;0.0;0.0;90.0;1.0;10.0;4980.0;0.0;0.0;23.0;4296.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;4428.0;0.078509972;0.0
191062;AG.PLAZA UNION;0;0.0;0.0;0.0;0.0;13.0;3874.35;0.0;0.0;6.0;2840.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;789.0;0.111111111;0.0
191065;AG.COLLIQUE;0;0.0;0.0;0.0;0.0;5.0;2020.0;0.0;0.0;13.0;1320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;6186.0;0.090909091;0.0
191068;AG. GAMARRA;0;0.0;0.0;0.0;0.0;2.0;370.0;0.0;0.0;9.0;1410.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;7540.0;0.104761905;0.0
191075;AG.CHOSICA;0;0.0;0.0;0.0;0.0;11.0;4180.9;0.0;0.0;4.0;260.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;5295.0;0.0;0.0
191137;AG.MALL PLAZA COMAS;0;0.0;0.0;0.0;0.0;7.0;960.0;0.0;0.0;20.0;4130.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;10.0;0.0;0.0;5015.0;0.086904762;0.0
191141;AG. NARANJAL;0;0.0;0.0;0.0;0.0;7.0;3874.39;0.0;0.0;33.0;4120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;3274.0;0.052777778;0.0
191147;AG.TOTTUS GUIPOR;0;0.0;0.0;0.0;0.0;2.0;1000.0;0.0;0.0;13.0;1085.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;4580.0;0.062663399;0.0
191149;AG. PDH HERSIL;0;0.0;0.0;0.0;0.0;1.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
192000;CALLAO CAJA TP;0;0.0;0.0;0.0;0.0;1.0;250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192069;AG.MARANGA;0;0.0;0.0;0.0;0.0;2.0;34.89;0.0;0.0;12.0;1755.1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5756.0;0.057189542;1.0
193007;BCP LAB;0;0.0;0.0;0.0;0.0;22.0;4010.1;0.0;0.0;9.0;6140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;26903.0;0.0;2658.0;0.0;1.0
193033;AG. BOLIVAR;0;0.0;0.0;0.0;0.0;6.0;3512.4;0.0;0.0;13.0;3290.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;4307.0;0.097727273;0.0
193049;AG. SALAVERRY;0;0.0;0.0;0.0;0.0;3.0;1320.0;0.0;0.0;4.0;803.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;3522.0;0.1;1.0
193050;AG.SOL DE MOLINA;0;0.0;0.0;0.0;0.0;7.0;2000.0;0.0;0.0;9.0;1350.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;0.0;0.0;0.0;5552.0;0.071428571;0.0
193069;AG.CC LA RAMBLA;0;0.0;0.0;0.0;0.0;14.0;53328.94;0.0;0.0;1.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.0;0.0;0.0;8551.0;0.148717949;0.0
194005;AG.MALL DEL SUR;0;0.0;0.0;0.0;0.0;3.0;564.29;0.0;0.0;17.0;3473.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;4704.0;0.116776557;0.0
194024;AG. VILLA EL SALVADOR;0;0.0;0.0;0.0;0.0;1.0;1000.0;0.0;0.0;4.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4390.0;0.105555556;0.0
194032;AG. MUNIC VILLA EL SALVADOR;0;0.0;0.0;0.0;0.0;14.0;6355.0;0.0;0.0;11.0;2300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3789.0;0.042373737;1.0
194039;AG. DIAGONAL MIRAFLORES;0;0.0;800.0;0.0;1.0;6.0;1970.0;0.0;0.0;1.0;9000.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;7075.0;0.083333333;1.0
194053;AG. HUERTOS DEL SUR;0;0.0;0.0;0.0;0.0;6.0;9037.2;0.0;0.0;3.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;5250.0;0.121794872;0.0
194055;AG. CC EL POLO;0;0.0;0.0;0.0;0.0;9.0;1630.0;0.0;0.0;4.0;650.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;10007.0;0.06127451;0.0
194066;AG. MEGA EXPRESS VILLA EL SALVADOR;0;0.0;0.0;0.0;0.0;9.0;3240.0;0.0;0.0;7.0;1354.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0;0.0;0.0;0.0;6255.0;0.080952381;0.0
194086;AG. CC.MONTERRICO;0;0.0;0.0;0.0;0.0;2.0;150.0;0.0;0.0;2.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5240.0;0.081196581;0.0
205000;ANDAHUAYLAS B SERV;0;0.0;0.0;225.0;1.0;248.0;20421.1;0.0;0.0;241.0;16928.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6368.0;0.068253968;1.0
215005;AG.PARQUE INDUSTRIAL;0;0.0;0.0;0.0;0.0;4.0;1766.8;0.0;0.0;21.0;2650.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;5894.0;0.0;0.0
