CODAGENCIA;NOMAGENCIA;CLUSTER;GASTOS_PROMEDIOREDONDEO;GASTOS_SUMAAJUSTADA;GASTOS_IMPORTEABC;NUEVO_GASTOS_CARGOCUENTAINGRESO_CANTIDAD;PENDIENTES_15DIAS_CANTIDAD;PENDIENTES_15DIAS_IMPORTE;PENDIENTES_FALTANTE_CANTIDAD;PENDIENTES_FALTANTE_IMPORTE;PENDIENTES_ANOMALIA_CANTIDAD;PENDIENTES_ANOMALIA_IMPORTE;PENDIENTES_FINSEMANA_NORMAL_CANTIDAD;PENDIENTES_FINSEMANA_IMPORTE;PENDIENTES_RULETEO_CANTIDAD;PENDIENTES_MENORPROMEDIO_CANTIDAD;PENDIENTES_MENORPROMEDIO_IMPORTE;NUEVO_PENDIENTES_FUERAOFICINA_CANTIDAD;NUEVO_PENDIENTES_SALIDAEFECTO_CANTIDAD;NUEVO_PENDIENTES_FINSEMANA_CANTIDAD;PENDIENTES_RARA_CANTIDAD;TIPOCAMBIO_IMPORTEDOLAR;DEUDA_PERDIDA_GCOMERCIAL;DEUDA_DEFICIENTE_GCOMERCIAL;DEUDA_DUDOSO_GCOMERCIAL;DEUDA_PERDIDA_GOPERATIVO;DEUDA_DEFICIENTE_GOPERATIVO;DEUDA_DUDOSO_GOPERATIVO;DEUDA_PERDIDA_GCONTROL;DEUDA_DEFICIENTE_GCONTROL;DEUDA_DUDOSO_GCONTROL;DIFERENCIACAJA_CANTIDAD;DIFERENCIACAJA_IMPORTE;MATRICULAINACTIVA_OPERACION_CANTIDAD;VACACIONESNEGRAS_CONEXION_CANTIDAD;VACACIONESNEGRAS_VISTOBUENO_CANTIDAD;ANOEXPERIENCIA_GCOMERCIAL;ANOEXPERIENCIA_GOPERATIVO;ANOEXPERIENCIA_GCONTROL;ROTACION_RATIO_PERSONAL;FRAUDE_CANTIDAD
215011;AG. MALL AVENTURA PLAZA AREQUIPA;0;0.0;0.0;346.375;0.0;5.0;2460.0;0.0;0.0;16.0;1380.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3030.0;0.059614719;1.0
215013;AG. CERRO COLORADO;0;0.0;0.0;0.0;0.0;9.0;3871.73;0.0;0.0;4.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;5028.0;0.089051383;0.0
220000;AG.AYACUCHO BANCA DE SERVICIO;0;0.0;0.0;525.0;2.0;22.0;5527.6;0.0;0.0;26.0;2206.6;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;0.0;0.0;8891.0;0.067471989;0.0
280002;AG. NUEVA CHAUPIMARCA;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;0.0;5436.0;0.140740741;0.0
285011;AG. REAL PLAZA CUZCO;0;0.0;28.6;75.0;1.0;10.0;1574.62;0.0;0.0;4.0;980.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.0;30.0;0.0;0.0;3752.0;0.090909091;0.0
305007;AG. MERCADO MODELO;0;0.0;0.0;0.0;0.0;4.0;1650.0;0.0;0.0;10.0;820.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;25.0;0.0;0.0;3855.0;0.060661765;1.0
350000;HUANCAVELICA BANCA DE SERVICIO;0;0.0;0.0;295.0;0.0;1.0;847.11;0.0;0.0;6.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;2232.0;0.0;0.0
355000;AG. HUANCAYO BCA SERV.;0;0.0;0.0;281.25;111.0;209.0;16369.3;0.0;0.0;579.0;27316.7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5495942.8;0.0;22.0;6.0;0.0;0.0;6689.0;0.05974026;2.0
355006;AG. REAL PLAZA HUANCAYO;0;0.0;0.0;375.0;0.0;1.0;1000.0;0.0;0.0;13.0;620.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;7165.0;0.066666667;0.0
380000;AG. ICA BANCA DE SERVICIO;0;0.0;0.0;390.0;0.0;106.0;10504.6;0.0;0.0;211.0;615014.7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;36.0;0.0;0.0;0.0;7334.0;0.037999038;2.0
395000;AG. JAEN BCA SERV.;0;0.0;0.0;500.0;166.0;94.0;7600.5;0.0;0.0;167.0;8052.2;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0;5445.0;0.059587302;2.0
430000;AG. MOQUEGUA BANCA DE SERV.;0;0.0;50.695;122.5;2.0;6.0;1824.8;0.0;0.0;2.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;3605.0;0.057189542;0.0
435000;AG. MOYOBAMBA B SERV.;0;0.0;500.0;500.0;1.0;1.0;100.0;0.0;0.0;9.0;524.6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1191.0;0.127272727;1.0
526000;AG. PANGOA BCA SERV.;0;0.0;0.0;250.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28.0;0.0;0.0;0.0;692.0;0.118055556;1.0
540002;AG. BOLOGNESI;0;0.0;0.0;0.0;0.0;1.0;500.0;0.0;0.0;1.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;4256.0;0.064583333;0.0
565000;AG. TOQUEPALA BANCA DE SERV.;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;770.0;0.0;0.0
570011;AG. REAL PLAZA TRUJILLO;0;0.0;0.0;862.5;7.0;17.0;4004.62;0.0;0.0;12.0;774.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;6947.0;0.038974359;0.0
570019;AG.EL PORVENIR;0;0.0;0.0;0.0;0.0;19.0;2046.667;0.0;0.0;15.0;5024.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;5.0;0.0;0.0;4519.0;0.088235294;0.0
191007;AG. TORRE AMERICA;0;0.0;0.0;0.0;0.0;6.0;2880.0;0.0;0.0;8.0;2560.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6752.0;0.081990232;0.0
191017;AG.SAN JUAN DE LURIGANCHO;0;0.0;0.0;0.0;0.0;9.0;6058.0;0.0;0.0;29.0;39920.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4605.0;0.05;0.0
191021;AG.SAN MARTIN DE PORRAS;0;0.0;0.0;0.0;0.0;6.0;530.0;0.0;0.0;19.0;2700.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6207.0;0.07008547;0.0
191044;AG.LAS ALONDRAS;0;0.0;0.0;0.0;0.0;6.0;3096.75;0.0;0.0;4.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5992.0;0.05;0.0
191054;AG.EMANCIPACION;0;0.0;0.0;0.0;0.0;1.0;200.0;0.0;0.0;10.0;980.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4736.0;0.0;0.0
191082;AG.EL SOL;0;0.0;0.0;0.0;0.0;7.0;3750.0;0.0;0.0;34.0;112575.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;5965.0;0.080409357;0.0
191084;AG.NACIONES UNIDAS;0;0.0;0.0;0.0;0.0;6.0;1094.0664;0.0;0.0;12.0;2970.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8317.0;0.076923077;0.0
191095;AG.CAPON;0;0.0;0.0;0.0;0.0;6.0;2180.0;0.0;0.0;34.0;4555.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13613.0;0.0;0.0
191106;AG.METRO AV. WIESSE;0;0.0;0.0;0.0;0.0;7.0;3170.0;0.0;0.0;32.0;34160.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9785.0;0.066666667;1.0
191148;AG.LA ENSENADA;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;1396.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;7074.0;0.066666667;0.0
192009;AG.PLAZA SAN MIGUEL;0;0.0;0.0;0.0;0.0;4.0;1710.0;0.0;0.0;15.0;2760.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2226.0;0.042874396;0.0
192012;AG.PAMPILLA;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192030;AG.MAP.BELLAVISTA;0;0.0;0.0;0.0;0.0;13.0;6434.79;0.0;0.0;20.0;2564.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;8981.0;0.08496732;0.0
193022;AG. ROSA TORO;0;0.0;0.0;0.0;0.0;2.0;170.0;0.0;0.0;5.0;410.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.076923077;0.0
193029;AG. RISSO;0;0.0;0.0;0.0;0.0;7.0;1614.22;0.0;0.0;6.0;334.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3426.0;0.104700855;0.0
193039;AG. SUCRE;0;0.0;0.0;0.0;0.0;9.0;2969.92;0.0;0.0;7.0;750.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4784.0;0.071428571;0.0
193048;AG.PABLO BERMUDEZ;0;0.0;0.0;0.0;0.0;6.0;1585.0;0.0;0.0;8.0;560.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;4268.0;0.25;0.0
193058;AG. JIRON BOLOGNESI;0;0.0;0.0;0.0;0.0;17.0;5152.5;0.0;0.0;27.0;7825.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;6006.0;0.153418803;0.0
193060;AG.SAN FELIPE;0;0.0;0.0;0.0;0.0;12.0;6427.5846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;8512.0;0.076409314;1.0
193063;AG.ARENALES;0;0.0;0.0;0.0;0.0;6.0;964.62;0.0;0.0;6.0;874.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;2393.0;0.129212454;1.0
193076;AG. DASSO;0;0.0;0.0;0.0;0.0;2.0;880.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3995.0;0.111111111;0.0
194011;AG. LAS GARDENIAS;0;0.0;0.0;0.0;0.0;8.0;3390.0;0.0;0.0;4.0;590.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;7928.0;0.109389589;0.0
194016;AG. CC. AURORA;0;0.0;0.0;0.0;0.0;3.0;820.0;0.0;0.0;6.0;660.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;6480.0;0.090899123;0.0
194022;AG. LURIN;0;0.0;0.0;0.0;0.0;16.0;7300.0;0.0;0.0;21.0;1890.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;4478.0;0.077631579;0.0
194040;AG. VARGAS MACHUCA;0;0.0;0.0;0.0;0.0;10.0;2170.0;0.0;0.0;6.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15.0;0.0;0.0;0.0;4296.0;0.071428571;0.0
194048;AG. SANTIAGO DE SURCO;0;0.0;0.0;0.0;0.0;4.0;1012.4;0.0;0.0;11.0;845.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;6.0;0.0;0.0;2941.0;0.083333333;0.0
194064;AG. LOS VIÃ‘EDOS;0;0.0;0.0;0.0;0.0;7.0;2921.21;0.0;0.0;15.0;2225.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;8153.0;0.107378732;1.0
200000;ABANCAY BCA SERVIC;0;0.0;0.0;150.0;4.0;16.0;5950.5;0.0;0.0;56.0;3179.7;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6110.0;0.058823529;0.0
245000;AG.CAJAMARCA BANCA DE SERVICIO;0;0.0;35.0;425.0;4.0;59.0;5063.71;0.0;0.0;201.0;12696.4;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;13972360.0;0.0;5.0;0.0;0.0;0.0;8878.0;0.044607918;0.0
251000;EL PEDREGAL BANCA DE SERVICIO;0;0.0;0.0;800.0;0.0;6.0;2309.17;0.0;0.0;10.0;600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;0.0;4216.0;0.11013986;0.0
285009;AG. URUBAMBA;0;0.0;0.0;0.0;0.0;3.0;850.0;0.0;0.0;4.0;2400.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3722.0;0.25;0.0
295000;AG. CHANCAY BCA SERV.;0;0.0;0.0;400.0;0.0;7.0;2175.5;0.0;0.0;4.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;2868.0;0.0;0.0
310001;AG. SAN PEDRITO;0;0.0;0.0;0.0;0.0;8.0;3460.0;0.0;0.0;15.0;1160.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;8.0;0.0;0.0;2182.0;0.148717949;0.0
310004;AG. MEGA PLAZA CHIMBOTE;0;0.0;1650.0;130.0;2.0;4.0;1470.0;0.0;0.0;7.0;216.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4649.0;0.1;0.0
355005;AG. MANTARO;0;0.0;0.0;0.0;0.0;2.0;1650.0;0.0;0.0;3.0;313.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;5955.0;0.048809524;0.0
375000;AG. HUARAZ BCA SERV.;0;0.0;0.0;500.0;0.0;40.0;4586.91;0.0;0.0;102.0;9076.2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2898.0;0.084589372;1.0
380008;AG. EL QUINDE-ICA;0;0.0;100.25;0.0;5.0;5.0;730.0;0.0;0.0;18.0;3520.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2989.0;0.067051282;0.0
403000;AG. JUANJUI B.SERV.;0;0.0;0.0;300.0;0.0;2.0;379.25;0.0;0.0;2.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2848.0;0.111111111;0.0
405005;AG. JAUREGUI;0;0.0;0.0;0.0;0.0;9.0;3000.0;0.0;0.0;48.0;1002.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;5386.0;0.064583333;2.0
455000;AG. PAITA BCA SERV.;0;0.0;0.0;950.0;0.0;1.0;47.74;0.0;0.0;4.0;400.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5523.0;0.066666667;0.0
475007;OFICINA REAL PLAZA PIURA;0;0.0;380.0;0.0;2.0;2.0;590.0;0.0;0.0;8.0;3950.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;8851.0;0.070175439;0.0
480001;AG. OFICINA 7 DE JUNIO;0;0.0;0.0;0.0;0.0;3.0;2320.0;0.0;0.0;2.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6604.0;0.090909091;0.0
525000;AG. SATIPO BCA SERVICIO;0;0.0;0.0;750.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4506.0;0.087121212;2.0
540004;AG. ALTO DE LA ALIANZA;0;0.0;0.0;0.0;0.0;3.0;600.0;0.0;0.0;5.0;700.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;4320.0;0.076923077;1.0
545000;AG. TALARA BCA SERV.;0;0.0;2500.0;0.0;1.0;8.0;3990.0;0.0;0.0;6.0;310.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4764.0;0.102380952;1.0
570004;AG. PRIMAVERA;0;0.0;0.0;0.0;0.0;6.0;2688.4586;0.0;0.0;4.0;2060.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8547.0;0.0;0.0
